age,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
37,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
22,5th-6th,Married-civ-spouse,Craft-repair,1,0,48,0,0
44,Bachelors,Never-married,Tech-support,1,0,35,1,0
30,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
55,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,0
36,11th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
29,12th,Never-married,Tech-support,1,0,40,1,0
19,Some-college,Never-married,?,1,0,22,1,0
45,Assoc-voc,Married-civ-spouse,Protective-serv,1,0,40,1,0
38,Bachelors,Married-civ-spouse,Sales,1,0,55,1,1
42,Some-college,Never-married,Craft-repair,3,0,40,1,0
27,Assoc-voc,Never-married,Exec-managerial,1,1,40,1,0
20,Some-college,Never-married,Adm-clerical,1,0,25,1,0
43,Bachelors,Married-civ-spouse,Prof-specialty,1,0,35,1,0
21,HS-grad,Never-married,Adm-clerical,1,0,40,1,0
33,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
36,HS-grad,Married-civ-spouse,Craft-repair,1,0,80,1,1
34,12th,Married-civ-spouse,Other-service,1,0,40,0,0
72,7th-8th,Widowed,Other-service,1,1,99,0,0
54,Some-college,Married-civ-spouse,Exec-managerial,1,0,44,1,1
30,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
63,HS-grad,Married-civ-spouse,Machine-op-inspct,2,0,40,1,0
36,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
25,Bachelors,Never-married,Exec-managerial,1,0,50,1,0
72,Assoc-acdm,Widowed,?,1,1,40,1,0
55,HS-grad,Divorced,Craft-repair,1,0,40,1,0
44,Some-college,Married-civ-spouse,Prof-specialty,1,0,45,1,1
41,HS-grad,Never-married,Machine-op-inspct,2,1,40,1,0
20,Some-college,Never-married,?,1,0,40,1,0
47,Assoc-acdm,Married-civ-spouse,Prof-specialty,1,0,40,1,1
71,Some-college,Married-civ-spouse,?,1,0,20,1,0
41,Bachelors,Never-married,Prof-specialty,1,0,40,1,1
35,HS-grad,Married-civ-spouse,Transport-moving,3,0,40,0,0
18,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
23,HS-grad,Divorced,Other-service,1,1,30,1,0
57,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,0
56,1st-4th,Never-married,Exec-managerial,3,0,65,1,0
25,Some-college,Never-married,Sales,1,1,35,1,0
64,Assoc-voc,Married-civ-spouse,?,1,1,15,1,0
35,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
61,Assoc-voc,Married-civ-spouse,Adm-clerical,1,0,40,1,0
36,Bachelors,Divorced,Prof-specialty,1,1,55,1,0
18,12th,Never-married,Sales,2,1,15,1,0
21,Some-college,Married-spouse-absent,Sales,2,1,20,1,0
43,Assoc-acdm,Divorced,?,1,1,35,1,0
32,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
52,12th,Married-civ-spouse,Machine-op-inspct,1,0,45,1,1
48,HS-grad,Married-civ-spouse,Craft-repair,1,0,55,1,0
40,Bachelors,Divorced,Prof-specialty,1,1,40,1,0
35,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,1
22,Some-college,Separated,?,1,1,25,1,0
42,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
60,7th-8th,Widowed,?,1,1,20,1,0
34,Some-college,Married-civ-spouse,Machine-op-inspct,2,0,40,1,0
27,Assoc-acdm,Married-civ-spouse,Tech-support,1,0,40,1,0
47,Bachelors,Never-married,Farming-fishing,1,0,65,1,0
65,9th,Married-civ-spouse,Craft-repair,1,0,45,1,0
61,Masters,Widowed,Exec-managerial,1,1,99,1,0
18,Some-college,Never-married,Sales,1,0,28,1,0
49,HS-grad,Married-civ-spouse,?,1,0,40,0,0
48,Doctorate,Married-civ-spouse,Prof-specialty,1,0,45,1,1
26,Some-college,Never-married,Transport-moving,2,0,75,1,0
30,Bachelors,Never-married,Sales,1,0,40,1,0
68,HS-grad,Married-civ-spouse,Farming-fishing,1,0,50,1,1
23,HS-grad,Married-civ-spouse,Sales,1,0,80,1,0
65,HS-grad,Married-civ-spouse,Exec-managerial,1,0,24,1,0
32,Bachelors,Married-civ-spouse,Adm-clerical,1,0,44,1,0
44,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,1
48,Masters,Married-civ-spouse,Prof-specialty,1,1,40,1,1
24,Assoc-voc,Never-married,Tech-support,1,0,45,1,0
58,Some-college,Never-married,Farming-fishing,1,0,40,1,0
32,Some-college,Married-spouse-absent,Prof-specialty,1,0,50,0,0
54,Masters,Divorced,Exec-managerial,1,0,50,1,1
35,Masters,Never-married,Prof-specialty,1,0,45,1,1
35,Assoc-acdm,Divorced,Exec-managerial,1,1,50,1,0
24,HS-grad,Never-married,Sales,1,0,40,1,0
50,HS-grad,Married-civ-spouse,Prof-specialty,1,0,40,1,1
38,HS-grad,Separated,Craft-repair,1,0,40,1,0
57,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,1
38,Some-college,Never-married,Sales,1,0,60,1,0
49,HS-grad,Never-married,Craft-repair,1,0,40,1,0
25,Bachelors,Never-married,Tech-support,1,1,16,1,0
56,Some-college,Married-spouse-absent,Transport-moving,1,0,40,1,0
32,11th,Divorced,Other-service,1,1,40,1,0
22,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
23,Some-college,Never-married,?,1,0,40,1,0
33,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
42,Some-college,Divorced,Adm-clerical,1,1,12,1,0
62,HS-grad,Married-civ-spouse,Transport-moving,1,0,48,1,0
24,9th,Never-married,?,1,0,40,1,0
26,Bachelors,Never-married,Protective-serv,1,0,40,1,0
46,Some-college,Divorced,Craft-repair,1,0,40,1,1
33,Bachelors,Separated,Sales,1,1,50,1,1
65,HS-grad,Married-civ-spouse,?,1,0,1,1,1
65,HS-grad,Married-civ-spouse,Transport-moving,1,0,20,1,0
46,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,1
43,Assoc-voc,Divorced,Exec-managerial,1,1,40,1,0
43,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
35,10th,Married-civ-spouse,Craft-repair,1,0,40,1,0
48,HS-grad,Widowed,Handlers-cleaners,1,1,48,1,0
55,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
45,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,1,0
56,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,0
59,Masters,Never-married,Exec-managerial,1,0,40,1,0
56,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
21,HS-grad,Never-married,Other-service,2,0,10,1,0
26,11th,Married-civ-spouse,Exec-managerial,1,0,40,1,0
38,HS-grad,Never-married,Other-service,1,1,40,1,0
27,Some-college,Never-married,Adm-clerical,1,1,40,1,0
48,7th-8th,Married-civ-spouse,Craft-repair,1,0,50,1,1
37,Masters,Married-civ-spouse,Prof-specialty,1,0,60,1,1
63,HS-grad,Married-civ-spouse,Craft-repair,1,0,30,1,0
27,HS-grad,Never-married,Transport-moving,3,0,38,1,1
20,Some-college,Never-married,Sales,1,0,25,1,0
26,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,1
21,10th,Never-married,?,2,0,40,1,0
51,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,40,1,0
28,Assoc-acdm,Married-civ-spouse,Prof-specialty,1,0,40,1,1
39,Assoc-voc,Divorced,Other-service,3,1,40,0,0
35,Masters,Married-civ-spouse,Sales,1,0,55,1,1
21,Some-college,Never-married,?,1,1,43,1,0
65,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
54,Assoc-voc,Married-civ-spouse,Transport-moving,2,0,40,1,0
39,7th-8th,Never-married,Other-service,1,0,35,1,0
24,Some-college,Never-married,Adm-clerical,2,1,40,1,0
36,Bachelors,Never-married,Exec-managerial,3,1,40,1,0
70,Some-college,Married-civ-spouse,?,1,0,10,1,1
52,HS-grad,Divorced,Craft-repair,1,0,40,1,1
64,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
43,Some-college,Divorced,Craft-repair,1,0,40,1,0
44,Assoc-voc,Never-married,Priv-house-serv,1,0,25,1,0
47,HS-grad,Separated,Adm-clerical,1,1,40,1,0
32,12th,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
20,Some-college,Never-married,Sales,1,1,30,1,0
33,Some-college,Never-married,Adm-clerical,1,1,38,1,0
52,HS-grad,Divorced,Adm-clerical,1,1,40,0,0
49,7th-8th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
31,HS-grad,Married-civ-spouse,Sales,1,1,18,1,0
62,HS-grad,Never-married,Other-service,1,1,6,1,0
44,Some-college,Divorced,Craft-repair,1,0,55,1,0
28,HS-grad,Married-civ-spouse,Protective-serv,1,0,40,1,0
68,Masters,Widowed,Prof-specialty,2,1,40,1,1
40,Some-college,Never-married,Adm-clerical,1,1,40,1,0
46,7th-8th,Never-married,Handlers-cleaners,1,0,50,1,0
22,HS-grad,Never-married,Machine-op-inspct,1,1,40,1,0
37,Bachelors,Divorced,Tech-support,1,0,15,1,0
62,Masters,Never-married,Prof-specialty,1,0,70,1,0
37,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
35,HS-grad,Never-married,Sales,1,0,40,1,1
44,HS-grad,Married-civ-spouse,Sales,1,0,68,1,0
41,Assoc-voc,Married-civ-spouse,Sales,1,0,40,1,1
36,Bachelors,Divorced,Prof-specialty,1,0,40,1,0
26,Bachelors,Divorced,Other-service,1,1,45,1,0
48,HS-grad,Married-civ-spouse,Transport-moving,2,0,40,1,1
21,HS-grad,Never-married,Other-service,1,1,28,1,0
39,Prof-school,Married-civ-spouse,Craft-repair,1,0,40,1,1
38,Assoc-voc,Divorced,Prof-specialty,1,1,40,1,1
44,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,1,1
56,10th,Married-civ-spouse,Sales,3,1,30,0,1
25,9th,Never-married,Transport-moving,1,0,40,1,0
32,Bachelors,Never-married,Prof-specialty,1,1,50,1,0
47,Some-college,Never-married,Adm-clerical,1,1,40,1,1
26,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
31,Bachelors,Never-married,Prof-specialty,2,1,60,1,1
23,Assoc-voc,Never-married,Exec-managerial,1,0,40,1,0
41,Some-college,Divorced,Prof-specialty,1,1,40,1,1
55,Some-college,Married-civ-spouse,Exec-managerial,2,0,25,1,0
23,Some-college,Divorced,Exec-managerial,1,1,25,1,0
45,HS-grad,Married-civ-spouse,Adm-clerical,2,0,40,1,1
42,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,0
29,Some-college,Never-married,Prof-specialty,1,0,15,1,0
48,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,0
36,Some-college,Divorced,Craft-repair,1,0,40,1,0
52,Bachelors,Married-civ-spouse,Sales,1,0,50,1,1
46,Assoc-voc,Divorced,Craft-repair,1,0,40,1,0
34,Some-college,Never-married,Adm-clerical,1,0,40,1,0
27,Assoc-acdm,Never-married,Adm-clerical,1,1,40,0,0
18,HS-grad,Never-married,Machine-op-inspct,1,1,40,1,0
18,Some-college,Never-married,Other-service,1,1,24,1,0
42,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
64,Some-college,Married-civ-spouse,?,1,0,40,1,0
36,Masters,Married-civ-spouse,Exec-managerial,1,0,45,1,1
20,11th,Never-married,?,2,1,20,1,0
52,Prof-school,Married-civ-spouse,Sales,1,0,40,1,1
44,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
53,Some-college,Married-civ-spouse,Sales,1,0,60,1,1
36,Bachelors,Married-civ-spouse,Sales,1,0,60,1,1
27,Bachelors,Never-married,Tech-support,3,0,40,1,0
52,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,60,1,0
60,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,0
41,Assoc-acdm,Married-civ-spouse,Tech-support,1,0,45,1,1
64,Prof-school,Married-civ-spouse,Prof-specialty,1,0,40,1,1
25,1st-4th,Never-married,Other-service,1,0,25,0,0
63,7th-8th,Married-civ-spouse,Other-service,3,0,40,0,0
54,Assoc-voc,Divorced,Craft-repair,1,0,40,1,0
21,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
27,Bachelors,Never-married,Adm-clerical,1,0,40,0,0
63,Masters,Married-civ-spouse,Farming-fishing,1,0,50,1,0
37,HS-grad,Divorced,Other-service,1,1,30,1,0
22,HS-grad,Never-married,Transport-moving,1,0,35,1,0
54,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
54,10th,Divorced,Other-service,1,1,40,1,0
60,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,0
19,11th,Never-married,Handlers-cleaners,1,0,25,1,0
25,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
51,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,0
47,HS-grad,Never-married,Exec-managerial,1,1,40,1,0
44,10th,Never-married,Craft-repair,1,0,50,1,0
18,Some-college,Never-married,?,1,1,30,1,0
57,HS-grad,Widowed,Prof-specialty,1,1,57,1,0
22,Some-college,Never-married,Sales,1,0,34,1,0
36,Some-college,Divorced,Other-service,2,1,20,1,0
33,HS-grad,Married-civ-spouse,?,1,1,38,1,0
39,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
49,Doctorate,Married-civ-spouse,Prof-specialty,3,0,50,1,1
41,HS-grad,Married-civ-spouse,Other-service,3,0,40,0,0
35,Some-college,Married-civ-spouse,Adm-clerical,1,0,38,1,0
40,Assoc-acdm,Divorced,Sales,1,1,40,1,0
30,Bachelors,Never-married,Exec-managerial,1,1,40,1,0
25,HS-grad,Never-married,Sales,1,0,37,1,0
25,Some-college,Married-civ-spouse,Adm-clerical,2,0,36,1,1
37,Masters,Married-civ-spouse,Adm-clerical,1,0,50,1,1
53,Prof-school,Divorced,Prof-specialty,1,0,60,1,1
34,Assoc-acdm,Never-married,Prof-specialty,1,1,25,1,0
22,HS-grad,Never-married,Other-service,1,0,40,0,0
18,HS-grad,Never-married,Sales,1,1,20,1,0
52,Masters,Married-civ-spouse,?,1,1,40,1,1
45,HS-grad,Divorced,Sales,2,0,40,1,0
19,Some-college,Never-married,Adm-clerical,1,1,40,1,0
33,Bachelors,Married-civ-spouse,Sales,1,0,65,1,0
45,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,0
43,Bachelors,Married-civ-spouse,Exec-managerial,1,0,35,1,1
40,HS-grad,Married-civ-spouse,Craft-repair,1,0,35,1,0
41,Bachelors,Married-civ-spouse,Farming-fishing,1,0,75,1,1
25,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
22,Bachelors,Never-married,Adm-clerical,1,1,32,1,0
52,Some-college,Never-married,Adm-clerical,1,0,45,1,0
45,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,0,1
32,Doctorate,Never-married,Prof-specialty,1,1,70,1,0
26,Bachelors,Never-married,Transport-moving,1,0,20,1,0
24,Some-college,Divorced,Other-service,2,0,40,1,0
37,HS-grad,Divorced,Machine-op-inspct,2,1,40,1,0
49,HS-grad,Divorced,Other-service,1,1,40,1,0
43,Masters,Married-civ-spouse,Prof-specialty,1,0,50,1,0
35,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
37,Prof-school,Married-civ-spouse,Prof-specialty,1,0,50,1,1
17,11th,Never-married,Sales,1,0,20,1,0
48,HS-grad,Married-civ-spouse,Transport-moving,1,0,55,1,1
40,Masters,Divorced,?,1,1,55,1,0
26,Some-college,Never-married,Adm-clerical,1,0,40,1,0
35,Bachelors,Married-civ-spouse,Craft-repair,3,0,40,0,1
21,Some-college,Never-married,Sales,1,1,15,1,0
54,10th,Divorced,Other-service,1,0,70,1,0
40,Bachelors,Divorced,Adm-clerical,2,1,40,1,0
51,Some-college,Separated,Exec-managerial,2,1,40,1,0
60,HS-grad,Married-civ-spouse,Other-service,2,1,50,1,0
22,Some-college,Never-married,Sales,1,0,8,1,0
20,HS-grad,Never-married,Farming-fishing,1,0,40,1,0
21,11th,Never-married,Farming-fishing,1,0,40,1,0
21,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
43,Some-college,Divorced,Adm-clerical,1,1,44,1,0
36,Bachelors,Married-civ-spouse,Craft-repair,1,0,50,1,1
65,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,1
48,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,1
37,Masters,Separated,Exec-managerial,1,0,60,0,1
20,12th,Never-married,Machine-op-inspct,1,0,40,1,0
41,HS-grad,Divorced,Exec-managerial,1,1,40,1,0
55,9th,Married-civ-spouse,Craft-repair,1,0,50,1,0
39,Bachelors,Divorced,Prof-specialty,1,1,40,1,0
41,Some-college,Married-civ-spouse,Transport-moving,1,1,40,1,1
80,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,24,1,0
59,10th,Married-civ-spouse,Farming-fishing,1,0,40,1,0
52,11th,Married-civ-spouse,Craft-repair,1,0,40,1,1
39,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
56,Some-college,Married-spouse-absent,Prof-specialty,2,0,50,1,0
69,HS-grad,Widowed,Adm-clerical,2,1,20,1,0
49,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
33,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,0
28,HS-grad,Married-civ-spouse,Exec-managerial,1,0,45,1,1
49,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
51,HS-grad,Married-spouse-absent,Handlers-cleaners,1,0,40,1,0
42,Some-college,Divorced,Other-service,1,1,32,1,0
66,HS-grad,Widowed,Adm-clerical,1,1,13,1,0
44,Assoc-voc,Separated,Craft-repair,1,0,48,1,1
26,HS-grad,Divorced,Sales,1,0,40,1,0
43,Some-college,Divorced,Adm-clerical,1,1,40,1,0
28,10th,Never-married,Machine-op-inspct,1,1,40,1,0
25,Bachelors,Never-married,?,1,1,30,1,0
17,11th,Never-married,Sales,1,1,8,1,0
52,Bachelors,Married-civ-spouse,Craft-repair,1,0,50,1,1
34,HS-grad,Separated,?,1,1,8,1,0
24,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
41,Bachelors,Married-spouse-absent,?,1,0,30,1,0
65,Some-college,Widowed,Sales,1,1,45,1,0
36,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,1
19,HS-grad,Never-married,Handlers-cleaners,1,0,30,1,0
43,Some-college,Married-spouse-absent,Sales,1,0,45,0,0
39,Masters,Married-civ-spouse,Prof-specialty,1,1,50,0,1
48,11th,Married-civ-spouse,Transport-moving,1,0,40,1,1
50,Assoc-voc,Married-civ-spouse,Protective-serv,1,0,40,1,1
21,Some-college,Never-married,Other-service,1,0,25,1,0
36,HS-grad,Never-married,Other-service,2,1,40,1,0
33,HS-grad,Married-civ-spouse,Other-service,2,0,36,0,0
50,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,0
49,Masters,Married-civ-spouse,Sales,1,0,80,1,1
34,Bachelors,Never-married,Sales,2,0,45,0,0
70,Doctorate,Married-civ-spouse,Exec-managerial,1,0,40,1,1
39,HS-grad,Divorced,Transport-moving,1,0,40,1,0
44,Some-college,Divorced,Prof-specialty,1,1,40,1,0
32,Bachelors,Married-civ-spouse,Tech-support,1,1,40,1,1
40,9th,Never-married,Craft-repair,2,0,49,1,0
46,HS-grad,Married-civ-spouse,Craft-repair,2,0,40,1,1
21,Some-college,Never-married,?,1,0,20,1,0
40,Bachelors,Married-civ-spouse,Other-service,3,1,52,0,1
47,11th,Divorced,Craft-repair,1,0,8,1,0
19,HS-grad,Never-married,Adm-clerical,1,0,30,1,0
22,Some-college,Never-married,Adm-clerical,1,1,16,1,0
20,Some-college,Never-married,Protective-serv,1,1,16,1,0
46,Bachelors,Divorced,Prof-specialty,1,1,25,1,1
41,Bachelors,Married-civ-spouse,Prof-specialty,1,0,45,1,1
17,10th,Never-married,Prof-specialty,3,1,15,1,0
41,HS-grad,Married-civ-spouse,Machine-op-inspct,2,0,40,1,0
28,HS-grad,Separated,Craft-repair,1,0,40,1,0
20,Some-college,Never-married,?,1,0,25,1,0
24,HS-grad,Never-married,Other-service,1,0,40,1,0
33,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,0
44,Some-college,Married-civ-spouse,Exec-managerial,1,0,55,1,1
26,HS-grad,Never-married,Prof-specialty,2,1,40,1,0
47,Assoc-voc,Married-civ-spouse,Sales,1,0,40,1,1
24,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
58,Bachelors,Married-civ-spouse,Exec-managerial,2,0,40,1,1
41,HS-grad,Married-civ-spouse,Craft-repair,1,0,60,1,0
38,7th-8th,Married-civ-spouse,Sales,1,0,35,1,1
21,Some-college,Never-married,Adm-clerical,1,1,40,1,0
33,Some-college,Never-married,Exec-managerial,1,0,45,1,0
23,Some-college,Never-married,?,1,1,32,1,0
40,10th,Divorced,Machine-op-inspct,1,1,40,1,0
47,HS-grad,Divorced,Exec-managerial,1,1,40,1,0
41,Bachelors,Divorced,Exec-managerial,2,1,40,1,0
38,Bachelors,Married-civ-spouse,Farming-fishing,1,0,50,1,0
50,7th-8th,Divorced,Other-service,1,1,40,1,0
45,HS-grad,Married-spouse-absent,Farming-fishing,2,0,40,1,0
65,Bachelors,Married-civ-spouse,?,1,0,40,0,1
33,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
34,Assoc-acdm,Never-married,Adm-clerical,1,0,40,1,0
65,Masters,Divorced,Sales,1,0,28,1,0
24,11th,Never-married,Transport-moving,1,0,39,1,0
26,Bachelors,Never-married,Machine-op-inspct,1,0,40,1,0
55,HS-grad,Divorced,Craft-repair,1,0,40,1,0
66,Bachelors,Divorced,Prof-specialty,1,1,8,0,0
43,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,0
37,Bachelors,Never-married,Adm-clerical,2,1,40,1,0
22,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
21,11th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
69,Prof-school,Married-civ-spouse,?,1,1,25,0,0
27,Masters,Never-married,Machine-op-inspct,1,1,40,1,0
48,HS-grad,Married-civ-spouse,Adm-clerical,1,0,45,1,1
24,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
18,11th,Never-married,?,1,1,10,1,0
53,HS-grad,Widowed,Other-service,1,1,30,1,0
26,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,0,0
60,Some-college,Married-civ-spouse,Sales,1,0,40,1,1
21,Some-college,Never-married,Other-service,1,1,60,1,0
39,5th-6th,Married-civ-spouse,Other-service,1,0,40,0,0
45,Some-college,Married-civ-spouse,Exec-managerial,1,0,60,1,1
76,HS-grad,Married-civ-spouse,Craft-repair,1,0,30,1,0
19,Some-college,Never-married,Other-service,1,1,30,1,0
34,Some-college,Married-civ-spouse,Prof-specialty,2,0,40,0,1
54,Some-college,Divorced,Craft-repair,1,0,40,1,0
23,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
44,7th-8th,Divorced,Handlers-cleaners,1,0,40,1,0
27,Some-college,Divorced,Adm-clerical,2,1,40,1,0
23,12th,Never-married,Handlers-cleaners,3,0,40,1,0
37,HS-grad,Married-civ-spouse,Farming-fishing,1,0,50,1,0
41,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
21,Some-college,Never-married,Adm-clerical,1,1,35,1,0
37,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,0,1
63,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
35,11th,Married-civ-spouse,Craft-repair,1,0,40,1,0
47,9th,Married-civ-spouse,Machine-op-inspct,2,0,56,0,0
41,Some-college,Never-married,Farming-fishing,1,0,40,1,0
50,HS-grad,Divorced,Prof-specialty,3,1,60,0,0
26,HS-grad,Never-married,Sales,1,0,50,1,0
36,Some-college,Married-civ-spouse,Tech-support,1,0,42,1,1
47,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,0,1
51,Some-college,Divorced,Exec-managerial,2,1,50,1,0
41,HS-grad,Divorced,Adm-clerical,3,1,40,1,0
40,Prof-school,Married-civ-spouse,Prof-specialty,1,1,30,1,1
32,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,0
37,Bachelors,Married-civ-spouse,Adm-clerical,1,0,40,1,1
40,Bachelors,Divorced,Exec-managerial,1,0,40,1,0
56,Bachelors,Married-civ-spouse,Craft-repair,1,0,40,1,0
50,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
28,9th,Married-civ-spouse,Machine-op-inspct,1,0,42,1,0
28,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
19,11th,Never-married,Adm-clerical,1,1,30,1,0
44,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
42,Prof-school,Divorced,Prof-specialty,1,1,44,1,1
47,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
31,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
61,11th,Married-civ-spouse,Other-service,1,0,40,1,1
21,Some-college,Never-married,Adm-clerical,1,1,40,1,0
26,Bachelors,Married-civ-spouse,Other-service,1,0,45,1,1
58,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,1
35,Bachelors,Married-spouse-absent,Prof-specialty,3,1,40,0,0
35,Assoc-voc,Never-married,Adm-clerical,2,1,40,1,0
29,Assoc-acdm,Never-married,Adm-clerical,1,0,40,1,0
40,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,1
33,Bachelors,Married-civ-spouse,Sales,1,0,55,1,1
38,Some-college,Divorced,Machine-op-inspct,1,0,40,1,0
50,Assoc-voc,Never-married,Other-service,1,0,50,1,0
66,Some-college,Married-civ-spouse,Tech-support,1,0,40,1,1
36,Some-college,Married-civ-spouse,Protective-serv,1,0,40,1,1
33,11th,Never-married,Sales,1,1,40,1,0
55,Masters,Married-civ-spouse,Exec-managerial,1,0,60,1,1
46,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
36,Assoc-acdm,Never-married,Craft-repair,1,0,40,1,0
41,12th,Divorced,?,1,1,40,0,0
30,HS-grad,Divorced,Other-service,1,1,32,1,0
29,12th,Never-married,Exec-managerial,1,0,42,0,0
60,Some-college,Widowed,?,2,1,40,1,0
24,HS-grad,Separated,Sales,1,1,48,1,0
42,Some-college,Separated,Other-service,2,1,50,1,0
26,HS-grad,Separated,Exec-managerial,1,1,40,1,0
37,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,0
27,5th-6th,Never-married,Farming-fishing,1,0,48,0,0
26,HS-grad,Married-civ-spouse,Craft-repair,1,0,48,1,0
23,Assoc-voc,Never-married,Craft-repair,1,0,50,1,0
60,Masters,Married-civ-spouse,Exec-managerial,1,0,60,1,1
